0	600	160	320
1	600	160	320
2	600	160	320
3	600	160	320
4	600	160	320
5	600	160	320
6	600	160	320
7	600	288	320
8	600	288	320
9	600	288	320
10	600	288	320
11	600	288	616
12	600	288	616
13	600	544	616
14	600	544	616
15	600	544	616
16	600	544	616
17	1112	544	616
18	1112	544	616
19	1112	544	616
20	1112	544	616
21	1112	544	616
22	1112	544	1184
23	1112	544	1184
24	1112	544	1184
25	1112	1056	1184
26	1112	1056	1184
27	1112	1056	1184
28	1112	1056	1184
29	1112	1056	1184
30	1112	1056	1184
31	1112	1056	1184
32	1112	1056	1184
33	2136	1056	1184
34	2136	1056	1184
35	2136	1056	1184
36	2136	1056	1184
37	2136	1056	1184
38	2136	1056	1184
39	2136	1056	1184
40	2136	1056	1184
41	2136	1056	1184
42	2136	1056	1184
43	2136	1056	2344
44	2136	1056	2344
45	2136	1056	2344
46	2136	1056	2344
47	2136	1056	2344
48	2136	1056	2344
49	2136	2080	2344
50	2136	2080	2344
51	2136	2080	2344
52	2136	2080	2344
53	2136	2080	2344
54	2136	2080	2344
55	2136	2080	2344
56	2136	2080	2344
57	2136	2080	2344
58	2136	2080	2344
59	2136	2080	2344
60	2136	2080	2344
61	2136	2080	2344
62	2136	2080	2344
63	2136	2080	2344
64	2136	2080	2344
65	4184	2080	2344
66	4184	2080	2344
67	4184	2080	2344
68	4184	2080	2344
69	4184	2080	2344
70	4184	2080	2344
71	4184	2080	2344
72	4184	2080	2344
73	4184	2080	2344
74	4184	2080	2344
75	4184	2080	2344
76	4184	2080	2344
77	4184	2080	2344
78	4184	2080	2344
79	4184	2080	2344
80	4184	2080	2344
81	4184	2080	2344
82	4184	2080	2344
83	4184	2080	2344
84	4184	2080	2344
85	4184	2080	2344
86	4184	2080	4640
87	4184	2080	4640
88	4184	2080	4640
89	4184	2080	4640
90	4184	2080	4640
91	4184	2080	4640
92	4184	2080	4640
93	4184	2080	4640
94	4184	2080	4640
95	4184	2080	4640
96	4184	2080	4640
97	4184	4128	4640
98	4184	4128	4640
99	4184	4128	4640
100	4184	4128	4640
101	4184	4128	4640
102	4184	4128	4640
103	4184	4128	4640
104	4184	4128	4640
105	4184	4128	4640
106	4184	4128	4640
107	4184	4128	4640
108	4184	4128	4640
109	4184	4128	4640
110	4184	4128	4640
111	4184	4128	4640
112	4184	4128	4640
113	4184	4128	4640
114	4184	4128	4640
115	4184	4128	4640
116	4184	4128	4640
117	4184	4128	4640
118	4184	4128	4640
119	4184	4128	4640
120	4184	4128	4640
121	4184	4128	4640
122	4184	4128	4640
123	4184	4128	4640
124	4184	4128	4640
125	4184	4128	4640
126	4184	4128	4640
127	4184	4128	4640
128	4184	4128	4640
129	8280	4128	4640
130	8280	4128	4640
131	8280	4128	4640
132	8280	4128	4640
133	8280	4128	4640
134	8280	4128	4640
135	8280	4128	4640
136	8280	4128	4640
137	8280	4128	4640
138	8280	4128	4640
139	8280	4128	4640
140	8280	4128	4640
141	8280	4128	4640
142	8280	4128	4640
143	8280	4128	4640
144	8280	4128	4640
145	8280	4128	4640
146	8280	4128	4640
147	8280	4128	4640
148	8280	4128	4640
149	8280	4128	4640
150	8280	4128	4640
151	8280	4128	4640
152	8280	4128	4640
153	8280	4128	4640
154	8280	4128	4640
155	8280	4128	4640
156	8280	4128	4640
157	8280	4128	4640
158	8280	4128	4640
159	8280	4128	4640
160	8280	4128	4640
161	8280	4128	4640
162	8280	4128	4640
163	8280	4128	4640
164	8280	4128	4640
165	8280	4128	4640
166	8280	4128	4640
167	8280	4128	4640
168	8280	4128	4640
169	8280	4128	4640
170	8280	4128	4640
171	8280	4128	9256
172	8280	4128	9256
173	8280	4128	9256
174	8280	4128	9256
175	8280	4128	9256
176	8280	4128	9256
177	8280	4128	9256
178	8280	4128	9256
179	8280	4128	9256
180	8280	4128	9256
181	8280	4128	9256
182	8280	4128	9256
183	8280	4128	9256
184	8280	4128	9256
185	8280	4128	9256
186	8280	4128	9256
187	8280	4128	9256
188	8280	4128	9256
189	8280	4128	9256
190	8280	4128	9256
191	8280	4128	9256
192	8280	4128	9256
193	8280	8224	9256
194	8280	8224	9256
195	8280	8224	9256
196	8280	8224	9256
197	8280	8224	9256
198	8280	8224	9256
199	8280	8224	9256
200	8280	8224	9256
201	8280	8224	9256
202	8280	8224	9256
203	8280	8224	9256
204	8280	8224	9256
205	8280	8224	9256
206	8280	8224	9256
207	8280	8224	9256
208	8280	8224	9256
209	8280	8224	9256
210	8280	8224	9256
211	8280	8224	9256
212	8280	8224	9256
213	8280	8224	9256
214	8280	8224	9256
215	8280	8224	9256
216	8280	8224	9256
217	8280	8224	9256
218	8280	8224	9256
219	8280	8224	9256
220	8280	8224	9256
221	8280	8224	9256
222	8280	8224	9256
223	8280	8224	9256
224	8280	8224	9256
225	8280	8224	9256
226	8280	8224	9256
227	8280	8224	9256
228	8280	8224	9256
229	8280	8224	9256
230	8280	8224	9256
231	8280	8224	9256
232	8280	8224	9256
233	8280	8224	9256
234	8280	8224	9256
235	8280	8224	9256
236	8280	8224	9256
237	8280	8224	9256
238	8280	8224	9256
239	8280	8224	9256
240	8280	8224	9256
241	8280	8224	9256
242	8280	8224	9256
243	8280	8224	9256
244	8280	8224	9256
245	8280	8224	9256
246	8280	8224	9256
247	8280	8224	9256
248	8280	8224	9256
249	8280	8224	9256
250	8280	8224	9256
251	8280	8224	9256
252	8280	8224	9256
